port_ID	port_name	lat	lon	buffer_in_KM	buffer_out_KM	Timezone	Shift1	Shift2	Shift3	Shift4	Shift5	Shift6	Shift7	Shift8	Shift9	ToUTC1	ToUTC2	ToUTC3	ToUTC4	ToUTC5	ToUTC6	ToUTC7	ToUTC8	ToUTC9	locode
370	HRDD Chong Ming Island	31.5901428	121.455889	1.868737376	1.868737376	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNCMG
2134	Hualien			24.1402	24.1402																				
3169	Huanghai Shipbuilding Corp.			24.1402	24.1402																				
1404	Huanghua			24.1402	24.1402																				
3228	Huangpu	23.083333	113.416667	9.604850818	9.604850818	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNHUA
3187	Huangqi			24.1402	24.1402																				
1405	Huarmey			24.1402	24.1402																				
1406	Huasco			24.1402	24.1402																				
3044	Huelva	37.25	-6.95	24.1402	24.1402	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESHUL
699	Hui Zhou	22.7166666667	114.583333333	0.0	0.0	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNHZP
1407	Huizhou Oil Terminal			24.1402	24.1402																				
1408	Hukou			24.1402	24.1402																				
1409	Huludao			24.1402	24.1402																				
1410	Hundested			24.1402	24.1402																				
1411	Hunters Quay			24.1402	24.1402																				
3371	Guantanamo																								
3433	Bettioua																								
695	Killybegs	54.633333	-8.45	24.1402	24.1402	Europe/Dublin	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	IECFN
815	Kilroot			24.1402	24.1402																				
501	Kimbe	-5.133333	150.533333	24.1402	24.1402	Pacific/Port_Moresby	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	-10.0	PGKIM
1473	Kimolos			24.1402	24.1402																				
505	King Abdullah Port	22.52477	39.09416	24.1402	24.1402	Asia/Riyadh	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	SAKAC
3108	King's Lynn			24.1402	24.1402																				
123	Kingston	18.93196551	-75.14140129	101.07	101.07	America/Jamaica	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	JMKIN
123	Kingston (Jamaica)	18.93196551	-75.14140129	101.07	101.07	America/Jamaica	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	JMKIN
892	Kingston upon Hull	53.7452052	-0.3001577	0.0	0.0	Europe/London	2015-03-29 02:00:00	2015-10-25 01:00:00	2016-03-27 02:00:00	2016-10-30 01:00:00	2017-03-26 02:00:00	2017-10-29 01:00:00	2018-03-25 02:00:00	2018-10-28 01:00:00	2019-03-31 02:00:00	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	-1.0	0.0	
1013	Kingstown			24.1402	24.1402																				
1474	Kingstown (St. Vincent)			24.1402	24.1402																				
1475	Kinuura			24.1402	24.1402																				
1476	Kirkenes			24.1402	24.1402																				
977	Kirkwall			24.1402	24.1402																				
728	Kisarazu	35.36666667	139.8833333	9.549181989	9.549181989	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	
1477	Kish Island			24.1402	24.1402																				
1478	Kissamos			24.1402	24.1402																				
136	Klaipeda	55.66850616	21.14706788	28.81	28.81	Europe/Vilnius	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	LTKLJ
1479	Ko Sichang			24.1402	24.1402																				
234	Kobe	34.67452178	135.2603414	7.386832605	7.386832605	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPUKB
978	Kochi			24.1402	24.1402																				
1480	Koge			24.1402	24.1402																				
553	Kokkola	63.85	23.016667	24.1402	24.1402	Europe/Helsinki	2015-03-29 04:00:00	2015-10-25 03:00:00	2016-03-27 04:00:00	2016-10-30 03:00:00	2017-03-26 04:00:00	2017-10-29 03:00:00	2018-03-25 04:00:00	2018-10-28 03:00:00	2019-03-31 04:00:00	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	-3.0	-2.0	FIKOK
2207	Koko			24.1402	24.1402																				
1481	Kolaka			24.1402	24.1402																				
473	Kolby Kas			24.1402	24.1402																				
3130	Kolding			24.1402	24.1402																				
564	Kolkata	22.55628	88.30498	24.1402	24.1402	Asia/Calcutta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	INCCU
3176	Kollam			24.1402	24.1402																				
1482	Komatsushima			24.1402	24.1402																				
361	Koper	45.55456408	13.72898874	4.447793146	4.447793146	Europe/Ljubljana	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	SIKOP
1483	Kopervik			24.1402	24.1402																				
3204	Korcula			24.1402	24.1402																				
102	Kornwerderzand			24.1402	24.1402																				
1484	Kors+¦r			24.1402	24.1402																				
2201	KorsÃ¶r			24.1402	24.1402																				
979	Korsakov			24.1402	24.1402																				
2102	Korsör			24.1402	24.1402																				
3376	Fassmer Werft																								
3469	Torres Strait																								
1552	Luba			24.1402	24.1402																				
1553	Lubmin			24.1402	24.1402																				
1554	Lucanin			24.1402	24.1402																				
2144	Luchaogang Ferry			24.1402	24.1402																				
3140	Lucina Oil Terminal			24.1402	24.1402																				
3212	Lucinda			24.1402	24.1402																				
831	Luebeck			24.1402	24.1402																				
782	Luederitz			24.1402	24.1402																				
773	Lufeng Terminal	22.4666666667	115.766666667	24.1402	24.1402	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNLFN
1555	Lulea			24.1402	24.1402																				
1556	Lumut (Malaysia)			24.1402	24.1402																				
981	Lumut Brunei LNG			24.1402	24.1402																				
663	Luozhou	26.0333333333	119.483333333	0.0	0.0	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNLYI
220	LV Hua Shan	30.8021102	122.5976276	24.1402	24.1402	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNLUH
1557	Lymington			24.1402	24.1402																				
1558	Lysekil			24.1402	24.1402																				
416	Lyttelton	-43.60977181	172.7240746	24.1402	24.1402	Pacific/Auckland	2015-04-05 02:00:00	2015-09-27 03:00:00	2016-04-03 02:00:00	2016-09-25 03:00:00	2017-04-02 02:00:00	2017-09-24 03:00:00	2018-04-01 02:00:00	2018-09-30 03:00:00	2019-04-07 02:00:00	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	NZLYT
490	Maaloey	-34.0691870672	-59.0289635676	0.0	0.0	America/Buenos_Aires	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	NOMAY
896	Maanshan			24.1402	24.1402																				
1559	Maari Terminal			24.1402	24.1402																				
1560	Macae			24.1402	24.1402																				
1561	Maceio			24.1402	24.1402																				
1562	Mackay Seaport			24.1402	24.1402																				
1563	Macun			24.1402	24.1402																				
1564	Madalena			24.1402	24.1402																				
1565	Madre de Deus			24.1402	24.1402																				
982	Maentyluoto			24.1402	24.1402																				
472	Mahakam River			24.1402	24.1402																				
1566	Mahon			24.1402	24.1402																				
1567	Mailiao			24.1402	24.1402																				
3118	Mainz			24.1402	24.1402																				
1568	Maizuru			24.1402	24.1402																				
104	Majahual			29.45	29.45	Asia/Calcutta	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	-5.5	INPAV
1569	Maji Shan			24.1402	24.1402																				
3210	Majunga			24.1402	24.1402																				
897	Makassar			24.1402	24.1402																				
560	Malabo	3.75	8.783333	4.135585332	4.135585332	Africa/Malabo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	GQSSG
383	Malaga	36.71072297	-4.420401664	24.1402	24.1402	Europe/Madrid	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ESAGP
1570	Malakka			24.1402	24.1402																				
3380	Iqaluit Harbor																								
990	Mykolayiv			24.1402	24.1402																				
1632	Mykonos			24.1402	24.1402																				
1633	Mytilene			24.1402	24.1402																				
1634	N'Goma Offshore Terminal			24.1402	24.1402																				
1635	N'Kossa Offshore Terminal			24.1402	24.1402																				
1636	Naantali			24.1402	24.1402																				
390	Nacala	-14.544733	40.66694101	24.1402	24.1402	Africa/Maputo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	-2.0	MZMNC
1637	Nador			24.1402	24.1402																				
1638	Nafplion			24.1402	24.1402																				
906	Nagasaki			24.1402	24.1402																				
1639	Nagasu (Kumamoto Prefecture)			24.1402	24.1402																				
64	Nagoya	35.02880169	136.8298685	8.817452708	8.817452708	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPNGO
3095	Naha	26.21666667	127.6833333	24.1402	24.1402	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPNAH
688	Nakanoseki	34.0166666667	131.55	0.0	0.0	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	JPNAN
1640	Nakhodka			24.1402	24.1402																				
3088	Nakskov			24.1402	24.1402																				
538	Namibe	-15.2	12.15	24.1402	24.1402	Africa/Luanda	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	AOMSZ
2150	Namikata			24.1402	24.1402																				
3009	Nampo			24.1402	24.1402																				
1641	Nanaimo			24.1402	24.1402																				
1642	Nanao			24.1402	24.1402																				
80	Nanbu	31.56733938	121.4846713	1.868737376	1.868737376	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNNAO
658	Nanjing	32.083333	118.75	24.1402	24.1402	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNNKG
2233	Nansha	22.669175	113.66055	0.887405	0.887405	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNNSA
1643	Nantes			24.1402	24.1402																				
330	Nantong	31.98817303	120.8390936	20.78052207	20.78052207	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	CNNTG
732	Naoetsu	37.18333333	138.25	24.1402	24.1402	Asia/Tokyo	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	-9.0	
492	Napier	-39.483333	176.916667	24.1402	24.1402	Pacific/Auckland	2015-04-05 02:00:00	2015-09-27 03:00:00	2016-04-03 02:00:00	2016-09-25 03:00:00	2017-04-02 02:00:00	2017-09-24 03:00:00	2018-04-01 02:00:00	2018-09-30 03:00:00	2019-04-07 02:00:00	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	-12.0	-13.0	NZNPE
567	Naples	40.83799	14.27623	0.390500252	0.390500252	Europe/Rome	2015-03-29 03:00:00	2015-10-25 02:00:00	2016-03-27 03:00:00	2016-10-30 02:00:00	2017-03-26 03:00:00	2017-10-29 02:00:00	2018-03-25 03:00:00	2018-10-28 02:00:00	2019-03-31 03:00:00	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	-2.0	-1.0	ITNAP
1644	Narvik			24.1402	24.1402																				
949	Nassau			24.1402	24.1402																				
3020	Natal	-5.783333	-35.2	24.1402	24.1402	America/Fortaleza	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	BRNAT
3220	Naval Base Simon's Town			24.1402	24.1402																				
2219	Naval Gijon Shipyard			24.1402	24.1402																				
19	Navegantes	-26.89770052	-48.66370307	0.188209472	0.188209472	America/Sao_Paulo	2015-02-21 23:00:00	2015-10-18 01:00:00	2016-02-20 23:00:00	2016-10-16 01:00:00	2017-02-18 23:00:00	2017-10-15 01:00:00	2018-02-17 23:00:00	2018-10-21 01:00:00	2019-02-16 23:00:00	3.0	2.0	3.0	2.0	3.0	2.0	3.0	2.0	3.0	BRNVT
3172	Navlakhi			24.1402	24.1402																				
1645	Naxos			24.1402	24.1402																				
1646	Nea Stira			24.1402	24.1402																				
1715	Pesaro			24.1402	24.1402																				
1716	Pescara			24.1402	24.1402																				
1717	Peterhead			24.1402	24.1402																				
1718	Petersburg (Alaska)			24.1402	24.1402																				
913	Petropavlovsk-Kamchatskiy			24.1402	24.1402																				
1719	Petrozuata			24.1402	24.1402																				
332	Philadelphia	39.86060144	-75.23306486	5.036288285	5.036288285	America/New_York	2015-03-08 03:00:00	2015-11-01 01:00:00	2016-03-13 03:00:00	2016-11-06 01:00:00	2017-03-12 03:00:00	2017-11-05 01:00:00	2018-03-11 03:00:00	2018-11-04 01:00:00	2019-03-10 03:00:00	5.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	USPHL
127	Philipsburg	18.00947897	-63.04451999	24.1402	24.1402	America/Curacao	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	SXPHI
307	Phu My - Vung Tau	10.6097	107.0125	17.94540942	17.94540942	Asia/Saigon	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	-7.0	VNPHU
1720	Phuket			24.1402	24.1402																				
1721	Pichilingue			24.1402	24.1402																				
1722	Picton			24.1402	24.1402																				
3101	Pietarsaari (Jakobstad)			24.1402	24.1402																				
3237	Pilot Station Sch++lp			24.1402	24.1402																				
3218	Pilot Station SchÃ¼lp			24.1402	24.1402																				
2156	Piney Point			24.1402	24.1402																				
205	Pingtan	25.45546532	119.828331	24.1402	24.1402	Asia/Shanghai	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	2020-01-03 00:00:00	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	-8.0	
